0.3,0.00018084,0.00291774,0.000232279
0.4,4.63128e-05,0.00290442,0.00110036
0.5,0.000142872,0.00233191,0.000932574
0.6,0.000166059,0.00221968,0.000304699
0.7,0.000210404,0.00211373,0.000516057
0.8,0.000221133,0.00149727,0.000345886
0.9,0.00027436,0.00234133,0.00025034
